Asset ID,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
LWPNMA137530,7453,L54632,L,300.3,311.7,1579,33.6,59,0,No Failure
LWPNMA137531,7454,H36867,H,300.3,311.7,1432,47.7,61,0,No Failure
LWPNMA137532,7455,L54634,L,300.2,311.6,1446,47.3,66,0,No Failure
LWPNMA137533,7456,M22315,M,300.2,311.7,1597,39.5,68,0,No Failure
LWPNMA137534,7457,M22316,M,300.2,311.7,1397,50.2,71,0,No Failure
LWPNMA137535,7458,L54637,L,300.1,311.6,1530,36.6,74,0,No Failure
LWPNMA137536,7459,M22318,M,300.1,311.6,1433,51.4,76,0,No Failure
LWPNMA137537,7460,L54639,L,300,311.5,1591,32,79,0,No Failure
LWPNMA137538,7461,L54640,L,300,311.5,1445,41.6,81,0,No Failure
LWPNMA137539,7462,L54641,L,300,311.5,1749,28.3,83,0,No Failure
LWPNMA137540,7463,L54642,L,300,311.3,1703,30.4,85,0,No Failure
LWPNMA137541,7464,H36877,H,300.1,311.4,1518,46.9,87,0,No Failure
LWPNMA137542,7465,L54644,L,300.1,311.3,1535,42.3,92,0,No Failure
LWPNMA137543,7466,M22325,M,300.1,311.4,1390,52.1,94,0,No Failure
LWPNMA137544,7467,H36880,H,300.3,311.6,1801,23.6,97,0,No Failure
LWPNMA137545,7468,H36881,H,300.3,311.6,1463,41.6,102,0,No Failure
LWPNMA137546,7469,L54648,L,300.3,311.6,1560,37.7,107,0,No Failure
LWPNMA137547,7470,L54649,L,300.3,311.6,1607,33.5,109,0,No Failure
LWPNMA137548,7471,L54650,L,300.4,311.6,1332,54.6,111,0,No Failure
LWPNMA137549,7472,L54651,L,300.3,311.7,1365,53.3,113,0,No Failure
LWPNMA137550,7473,M22332,M,300.3,311.6,1617,32.5,115,0,No Failure
LWPNMA137551,7474,M22333,M,300.3,311.6,1304,62.8,118,0,No Failure
LWPNMA137552,7475,L54654,L,300.3,311.7,1989,22.3,121,0,No Failure
LWPNMA137553,7476,H36889,H,300.3,311.6,1339,53.4,123,0,No Failure
LWPNMA137554,7477,L54656,L,300.2,311.5,1492,41.8,128,0,No Failure
LWPNMA137555,7478,M22337,M,300.1,311.3,1518,40.2,130,0,No Failure
LWPNMA137556,7479,L54658,L,300.1,311.3,1479,39.5,133,0,No Failure
LWPNMA137557,7480,M22339,M,300.1,311.3,1523,34.1,135,0,No Failure
LWPNMA137558,7481,M22340,M,300.2,311.4,1570,35.3,138,0,No Failure
LWPNMA137559,7482,H36895,H,300.2,311.4,1506,36.1,141,0,No Failure
LWPNMA137560,7483,M22342,M,300.2,311.6,1510,47.5,146,0,No Failure
LWPNMA137561,7484,L54663,L,300.2,311.6,1671,28.8,149,0,No Failure
LWPNMA137562,7485,M22344,M,300.3,311.6,1312,53.4,151,0,No Failure
LWPNMA137563,7486,L54665,L,300.3,311.6,1595,38.8,154,0,No Failure
LWPNMA137564,7487,L54666,L,300.3,311.7,1635,31.8,156,0,No Failure
LWPNMA137565,7488,L54667,L,300.3,311.7,1707,33.6,158,0,No Failure
LWPNMA137566,7489,L54668,L,300.3,311.7,1545,43.5,160,0,Random Failures
LWPNMA137567,7490,M22349,M,300.2,311.6,1751,28,162,0,No Failure
LWPNMA137568,7491,M22350,M,300.4,311.8,1707,30,165,0,No Failure
LWPNMA137569,7492,L54671,L,300.4,311.8,1320,57.9,168,0,No Failure
LWPNMA137570,7493,M22352,M,300.3,311.7,1319,51.4,170,0,No Failure
LWPNMA137571,7494,L54673,L,300.2,311.7,1448,54.2,173,0,No Failure
LWPNMA137572,7495,L54674,L,300.2,311.8,1436,48.2,175,0,No Failure
LWPNMA137573,7496,L54675,L,300.3,311.9,1609,34,177,0,No Failure
LWPNMA137574,7497,L54676,L,300.2,311.8,1464,44.5,179,0,No Failure
LWPNMA137575,7498,M22357,M,300.3,311.8,1483,45.1,181,0,No Failure
LWPNMA137576,7499,M22358,M,300.2,311.8,1748,28.5,184,0,No Failure
LWPNMA137577,7500,L54679,L,300.3,311.8,1746,26.3,187,0,No Failure
LWPNMA137578,7501,L54680,L,300.2,311.8,1410,51.4,189,0,No Failure
LWPNMA137579,7502,L54681,L,300.2,311.7,1640,30.8,191,0,No Failure
LWPNMA137580,7503,H36916,H,300.3,311.7,1655,29.9,193,0,No Failure
LWPNMA137581,7504,M22363,M,300.3,311.7,1646,28.9,198,0,No Failure
LWPNMA137582,7505,L54684,L,300.4,311.8,1589,42,201,0,No Failure
LWPNMA137583,7506,L54685,L,300.5,311.9,1546,39.4,203,0,No Failure
LWPNMA137584,7507,L54686,L,300.5,311.9,1511,41.8,205,0,No Failure
LWPNMA137585,7508,L54687,L,300.5,311.9,1750,28.3,207,0,No Failure
LWPNMA137586,7509,M22368,M,300.5,311.9,1730,27.5,209,0,No Failure
LWPNMA137587,7510,L54689,L,300.6,311.9,1372,60.1,212,1,Overstrain Failure
LWPNMA137588,7511,L54690,L,300.5,311.8,1524,38.9,214,1,Tool Wear Failure
LWPNMA137589,7512,L54691,L,300.4,311.8,1601,36.1,0,0,No Failure
LWPNMA137590,7513,M22372,M,300.5,311.8,1636,34.4,2,0,No Failure
LWPNMA137591,7514,L54693,L,300.4,311.8,2261,14.9,5,0,No Failure
LWPNMA137592,7515,L54694,L,300.4,311.8,1636,32.3,7,0,No Failure
LWPNMA137593,7516,M22375,M,300.4,311.9,1335,58.3,9,0,No Failure
LWPNMA137594,7517,M22376,M,300.3,311.7,1236,57.5,12,0,No Failure
LWPNMA137595,7518,L54697,L,300.3,311.7,1445,47.3,15,0,No Failure
LWPNMA137596,7519,L54698,L,300.2,311.5,1500,40.8,17,0,No Failure
LWPNMA137597,7520,L54699,L,300.2,311.6,1999,21,19,0,No Failure
LWPNMA137598,7521,L54700,L,300.2,311.6,1529,35.5,21,0,No Failure
LWPNMA137599,7522,M22381,M,300.2,311.6,1467,40.7,23,0,No Failure
LWPNMA137600,7523,L54702,L,300.1,311.5,1334,54,26,0,No Failure
LWPNMA137601,7524,M22383,M,300.1,311.5,1343,46.2,28,0,No Failure
LWPNMA137602,7525,L54704,L,300.2,311.5,1639,31.1,31,0,No Failure
LWPNMA137603,7526,H36939,H,300.1,311.5,1383,49.1,33,0,No Failure
LWPNMA137604,7527,L54706,L,300.1,311.4,1660,31.4,38,0,No Failure
LWPNMA137605,7528,L54707,L,300.1,311.3,1470,45.2,40,0,No Failure
LWPNMA137606,7529,M22388,M,300.1,311.3,1748,26.6,42,0,No Failure
LWPNMA137607,7530,L54709,L,300.1,311.4,1467,35.7,45,0,No Failure
LWPNMA137608,7531,M22390,M,300.1,311.4,1617,39.3,47,0,No Failure
LWPNMA137609,7532,H36945,H,300.1,311.4,1377,56.7,50,0,No Failure
LWPNMA137610,7533,M22392,M,300,311.3,1629,32.1,55,0,No Failure
LWPNMA137611,7534,L54713,L,300,311.2,1504,37.9,58,0,No Failure
LWPNMA137612,7535,L54714,L,300,311.2,1418,47.3,60,0,No Failure
LWPNMA137613,7536,L54715,L,300,311.2,1629,31.7,62,0,No Failure
LWPNMA137614,7537,L54716,L,300.1,311.3,2579,12.5,64,1,Power Failure
LWPNMA137615,7538,L54717,L,300.1,311.3,1305,64.7,66,0,No Failure
LWPNMA137616,7539,M22398,M,300.2,311.4,1450,38.5,68,0,No Failure
LWPNMA137617,7540,L54719,L,300.2,311.3,1487,36.9,71,0,No Failure
LWPNMA137618,7541,M22400,M,300.2,311.3,1587,31.2,73,0,No Failure
LWPNMA137619,7542,M22401,M,300.3,311.5,1528,40.9,76,0,No Failure
LWPNMA137620,7543,M22402,M,300.4,311.6,1401,49.9,79,0,No Failure
LWPNMA137621,7544,L54723,L,300.3,311.5,1446,45,82,0,No Failure
LWPNMA137622,7545,L54724,L,300.2,311.4,1425,44.2,84,0,No Failure
LWPNMA137623,7546,L54725,L,300.2,311.4,1891,22.6,86,0,No Failure
LWPNMA137624,7547,H36960,H,300.2,311.5,1454,42.8,88,0,No Failure
LWPNMA137625,7548,L54727,L,300.1,311.4,1430,40.9,93,0,No Failure
LWPNMA137626,7549,L54728,L,300.2,311.4,1495,43.6,95,0,No Failure
LWPNMA137627,7550,L54729,L,300.3,311.4,1544,41.6,97,0,No Failure
LWPNMA137628,7551,M22410,M,300.3,311.4,1554,34.3,99,0,No Failure
LWPNMA137629,7552,M22411,M,300.2,311.3,1491,37.3,102,0,No Failure
LWPNMA137630,7553,L54732,L,300.3,311.3,1525,40.7,105,0,No Failure
LWPNMA137631,7554,L54733,L,300.3,311.3,1505,39.6,107,0,No Failure
LWPNMA137632,7555,M22414,M,300.3,311.4,1371,50.2,109,0,No Failure
LWPNMA137633,7556,L54735,L,300.3,311.3,1332,60.5,112,0,No Failure
LWPNMA137634,7557,L54736,L,300.3,311.4,1471,37,114,0,No Failure
LWPNMA137635,7558,M22417,M,300.4,311.5,1750,27.3,116,0,No Failure
LWPNMA137636,7559,M22418,M,300.3,311.4,1386,48.1,119,0,No Failure
LWPNMA137637,7560,M22419,M,300.4,311.4,1355,56.2,122,0,No Failure
LWPNMA137638,7561,M22420,M,300.3,311.3,1377,53.8,125,0,No Failure
LWPNMA137639,7562,L54741,L,300.3,311.1,1388,49.4,128,0,No Failure
LWPNMA137640,7563,M22422,M,300.3,311.1,1350,58.7,130,0,No Failure
LWPNMA137641,7564,M22423,M,300.4,311.2,1831,23.4,133,0,No Failure
LWPNMA137642,7565,M22424,M,300.3,311.2,1381,65.2,136,1,Power Failure
LWPNMA137643,7566,M22425,M,300.3,311.2,1783,25.6,139,0,No Failure
LWPNMA137644,7567,L54746,L,300.3,311,1613,34.7,142,0,No Failure
LWPNMA137645,7568,M22427,M,300.2,311,2370,14.7,144,0,No Failure
LWPNMA137646,7569,L54748,L,300.2,311,1627,33.7,147,0,No Failure
LWPNMA137647,7570,L54749,L,300.2,311,1255,71.8,149,1,Power Failure
LWPNMA137648,7571,H36984,H,300.2,311,1777,27.5,151,0,No Failure
LWPNMA137649,7572,L54751,L,300.3,311.1,1606,30.9,156,0,No Failure
LWPNMA137650,7573,L54752,L,300.3,311.1,1676,28.6,158,0,No Failure
LWPNMA137651,7574,L54753,L,300.3,311.1,1605,37.1,160,0,No Failure
LWPNMA137652,7575,L54754,L,300.4,311.1,1487,37.4,162,0,No Failure
LWPNMA137653,7576,L54755,L,300.4,311.2,1471,46.5,164,0,No Failure
LWPNMA137654,7577,M22436,M,300.3,311.1,1477,44.2,166,0,No Failure
LWPNMA137655,7578,L54757,L,300.4,311.2,1530,32,169,0,No Failure
LWPNMA137656,7579,L54758,L,300.4,311.2,1673,28.9,171,0,No Failure
LWPNMA137657,7580,L54759,L,300.4,311.2,1436,56.8,173,0,No Failure
LWPNMA137658,7581,L54760,L,300.4,311.3,1495,51.2,175,0,No Failure
LWPNMA137659,7582,M22441,M,300.4,311.2,1366,56.1,177,0,No Failure
LWPNMA137660,7583,H36996,H,300.4,311.2,1489,45.3,180,0,No Failure
LWPNMA137661,7584,L54763,L,300.3,311.1,1480,46.6,185,0,No Failure
LWPNMA137662,7585,L54764,L,300.4,311.2,1472,37.3,187,0,No Failure
LWPNMA137663,7586,L54765,L,300.4,311.1,1397,50.8,189,0,No Failure
LWPNMA137664,7587,L54766,L,300.4,311.1,1589,35.5,191,0,No Failure
LWPNMA137665,7588,L54767,L,300.4,311.1,1405,54.1,193,0,No Failure
LWPNMA137666,7589,L54768,L,300.4,311.1,2013,20.1,195,0,No Failure
LWPNMA137667,7590,L54769,L,300.4,311,1802,26,197,0,No Failure
LWPNMA137668,7591,M22450,M,300.4,311,1433,46.1,199,0,No Failure
LWPNMA137669,7592,M22451,M,300.5,311.1,1296,61.3,202,1,Overstrain Failure
LWPNMA137670,7593,M22452,M,300.5,311.2,1551,36.6,205,0,No Failure
LWPNMA137671,7594,L54773,L,300.5,311.2,1270,67.5,208,1,Overstrain Failure
LWPNMA137672,7595,L54774,L,300.6,311.3,1531,38.5,0,0,No Failure
LWPNMA137673,7596,H37009,H,300.5,311.2,1397,45.2,2,0,No Failure
LWPNMA137674,7597,L54776,L,300.5,311.1,1547,37.2,7,0,No Failure
LWPNMA137675,7598,L54777,L,300.5,311,2074,18.9,9,0,No Failure
LWPNMA137676,7599,L54778,L,300.5,311.1,1491,42.6,11,0,No Failure
LWPNMA137677,7600,L54779,L,300.5,311,1759,28.3,13,0,No Failure
LWPNMA137678,7601,M22460,M,300.4,311,1595,35.4,15,0,No Failure
LWPNMA137679,7602,L54781,L,300.4,311.2,1351,62,18,0,No Failure
LWPNMA137680,7603,L54782,L,300.4,311.2,1705,28.7,20,0,No Failure
LWPNMA137681,7604,L54783,L,300.4,311.2,1406,43.6,22,0,No Failure
LWPNMA137682,7605,L54784,L,300.4,311.3,1639,34.6,24,0,No Failure
LWPNMA137683,7606,H37019,H,300.4,311.3,2026,20.3,26,0,No Failure
LWPNMA137684,7607,M22466,M,300.4,311.3,1350,56.5,31,0,No Failure
LWPNMA137685,7608,M22467,M,300.5,311.3,1468,41.1,34,0,No Failure
LWPNMA137686,7609,L54788,L,300.5,311.4,1642,27.1,37,0,No Failure
LWPNMA137687,7610,L54789,L,300.5,311.3,1490,41.8,39,0,No Failure
LWPNMA137688,7611,M22470,M,300.5,311.3,1507,43.4,41,0,No Failure
LWPNMA137689,7612,L54791,L,300.5,311.4,1611,32.7,44,0,No Failure
LWPNMA137690,7613,M22472,M,300.5,311.4,1743,27.6,46,0,No Failure
LWPNMA137691,7614,L54793,L,300.5,311.3,1475,46.3,49,0,No Failure
LWPNMA137692,7615,L54794,L,300.5,311.4,1432,47.5,51,0,No Failure
LWPNMA137693,7616,L54795,L,300.5,311.4,1442,47,53,0,No Failure
LWPNMA137694,7617,M22476,M,300.6,311.4,1468,40.4,55,0,No Failure
LWPNMA137695,7618,L54797,L,300.5,311.4,1556,45.3,58,0,No Failure
LWPNMA137696,7619,M22478,M,300.5,311.4,1312,51.4,60,0,No Failure
LWPNMA137697,7620,L54799,L,300.6,311.5,1459,47,63,0,No Failure
LWPNMA137698,7621,L54800,L,300.5,311.5,1651,36.9,65,0,No Failure
LWPNMA137699,7622,L54801,L,300.5,311.5,1490,38.4,67,0,No Failure
LWPNMA137700,7623,M22482,M,300.6,311.6,1473,31.5,69,0,No Failure
LWPNMA137701,7624,L54803,L,300.6,311.7,1734,29.9,72,0,No Failure
LWPNMA137702,7625,L54804,L,300.6,311.7,1507,45.5,74,0,No Failure
LWPNMA137703,7626,L54805,L,300.6,311.7,1556,34.9,76,0,No Failure
LWPNMA137704,7627,H37040,H,300.5,311.6,1351,53.5,78,0,No Failure
LWPNMA137705,7628,L54807,L,300.5,311.7,1445,44.8,83,0,No Failure
LWPNMA137706,7629,L54808,L,300.5,311.7,1619,32.7,85,0,No Failure
LWPNMA137707,7630,M22489,M,300.5,311.7,1269,64,87,0,No Failure
LWPNMA137708,7631,L54810,L,300.5,311.6,1534,37.7,90,0,No Failure
LWPNMA137709,7632,L54811,L,300.5,311.6,1444,49.3,92,0,No Failure
LWPNMA137710,7633,L54812,L,300.5,311.6,1744,26.8,94,0,No Failure
LWPNMA137711,7634,L54813,L,300.4,311.5,1441,44.6,96,0,No Failure
LWPNMA137712,7635,M22494,M,300.3,311.3,1506,40.7,98,0,No Failure
LWPNMA137713,7636,L54815,L,300.3,311.4,1526,38.5,101,0,No Failure
LWPNMA137714,7637,L54816,L,300.4,311.5,1704,29.7,103,0,No Failure
LWPNMA137715,7638,H37051,H,300.4,311.4,1445,52.4,105,0,No Failure
LWPNMA137716,7639,L54818,L,300.5,311.5,1661,35.9,110,0,No Failure
LWPNMA137717,7640,L54819,L,300.5,311.4,1466,41.8,112,0,No Failure
LWPNMA137718,7641,L54820,L,300.4,311.3,1608,35.1,114,0,No Failure
LWPNMA137719,7642,M22501,M,300.4,311.4,1352,57.3,116,0,No Failure
LWPNMA137720,7643,M22502,M,300.4,311.4,1604,31.7,119,0,No Failure
LWPNMA137721,7644,H37057,H,300.4,311.4,1427,50.7,122,0,No Failure
LWPNMA137722,7645,L54824,L,300.4,311.4,1424,44.6,127,0,No Failure
LWPNMA137723,7646,L54825,L,300.4,311.4,1662,29.3,129,0,No Failure
LWPNMA137724,7647,L54826,L,300.4,311.4,1936,23.9,131,0,No Failure
LWPNMA137725,7648,L54827,L,300.4,311.4,1728,31.7,133,0,No Failure
LWPNMA137726,7649,L54828,L,300.4,311.4,1552,28.8,135,0,No Failure
LWPNMA137727,7650,H37063,H,300.4,311.5,1662,29,137,0,No Failure
LWPNMA137728,7651,L54830,L,300.3,311.4,1343,57.7,142,0,No Failure
LWPNMA137729,7652,M22511,M,300.4,311.5,1476,32.6,144,0,No Failure
LWPNMA137730,7653,L54832,L,300.3,311.4,1346,51.1,147,0,No Failure
LWPNMA137731,7654,L54833,L,300.4,311.5,1492,44.6,149,0,No Failure
LWPNMA137732,7655,M22514,M,300.3,311.5,1540,41.5,151,0,No Failure
LWPNMA137733,7656,L54835,L,300.4,311.5,1596,32.5,154,0,No Failure
LWPNMA137734,7657,L54836,L,300.5,311.6,1541,47.8,156,0,No Failure
LWPNMA137735,7658,L54837,L,300.5,311.6,1661,30,158,0,No Failure
LWPNMA137736,7659,M22518,M,300.4,311.6,1359,55.4,160,0,No Failure
LWPNMA137737,7660,L54839,L,300.5,311.6,1528,42.4,163,0,No Failure
LWPNMA137738,7661,M22520,M,300.5,311.6,1246,52.9,165,0,No Failure
LWPNMA137739,7662,L54841,L,300.5,311.6,1575,32.5,168,0,No Failure
LWPNMA137740,7663,M22522,M,300.5,311.6,1658,30.4,170,0,No Failure
LWPNMA137741,7664,L54843,L,300.5,311.6,1385,54.8,173,0,No Failure
LWPNMA137742,7665,H37078,H,300.5,311.7,1454,50.3,175,0,No Failure
LWPNMA137743,7666,L54845,L,300.5,311.6,1497,40.5,180,0,No Failure
LWPNMA137744,7667,M22526,M,300.6,311.7,1424,50.8,182,0,No Failure
LWPNMA137745,7668,L54847,L,300.6,311.7,1528,43.9,185,0,No Failure
LWPNMA137746,7669,L54848,L,300.6,311.8,1539,37,187,0,No Failure
LWPNMA137747,7670,L54849,L,300.7,311.8,1336,58.4,189,1,Overstrain Failure
LWPNMA137748,7671,L54850,L,300.5,311.6,1525,37.6,191,0,No Failure
LWPNMA137749,7672,M22531,M,300.5,311.6,1456,51.1,193,0,No Failure
LWPNMA137750,7673,M22532,M,300.5,311.7,2141,17.2,196,0,No Failure
LWPNMA137751,7674,M22533,M,300.5,311.6,1476,39.1,199,0,No Failure
LWPNMA137752,7675,L54854,L,300.5,311.6,1509,47.2,202,0,No Failure
LWPNMA137753,7676,L54855,L,300.5,311.6,1447,45.4,204,0,No Failure
LWPNMA137754,7677,L54856,L,300.6,311.7,1448,49.1,206,0,No Failure
LWPNMA137755,7678,L54857,L,300.6,311.7,1428,52.6,208,0,No Failure
LWPNMA137756,7679,M22538,M,300.6,311.7,1389,52.1,210,0,No Failure
LWPNMA137757,7680,L54859,L,300.7,311.7,1635,32.4,213,0,No Failure
LWPNMA137758,7681,L54860,L,300.7,311.7,1395,43.7,215,0,No Failure
LWPNMA137759,7682,L54861,L,300.7,311.8,1443,43.7,217,0,No Failure
LWPNMA137760,7683,M22542,M,300.7,311.7,1412,49.1,219,0,No Failure
LWPNMA137761,7684,L54863,L,300.7,311.7,1524,43.5,222,0,No Failure
LWPNMA137762,7685,M22544,M,300.7,311.8,1407,42.4,224,0,No Failure
LWPNMA137763,7686,L54865,L,300.8,311.7,1397,43.5,227,0,No Failure
LWPNMA137764,7687,M22546,M,300.7,311.7,1504,36.9,229,0,No Failure
LWPNMA137765,7688,M22547,M,300.7,311.7,2097,18.9,232,1,Tool Wear Failure
LWPNMA137766,7689,L54868,L,300.6,311.7,1553,39.8,0,0,No Failure
LWPNMA137767,7690,L54869,L,300.6,311.7,1432,39.2,2,0,No Failure
LWPNMA137768,7691,M22550,M,300.5,311.6,1577,36.5,4,0,No Failure
LWPNMA137769,7692,M22551,M,300.5,311.5,1370,56.1,7,0,No Failure
LWPNMA137770,7693,H37106,H,300.5,311.6,1506,36.2,10,0,No Failure
LWPNMA137771,7694,L54873,L,300.6,311.6,1964,21.4,15,0,No Failure
LWPNMA137772,7695,H37108,H,300.6,311.7,1500,36.7,17,0,No Failure
LWPNMA137773,7696,L54875,L,300.6,311.7,1488,47.7,22,0,No Failure
LWPNMA137774,7697,H37110,H,300.6,311.5,1282,60.2,24,0,No Failure
LWPNMA137775,7698,L54877,L,300.5,311.4,1400,45.1,29,0,No Failure
LWPNMA137776,7699,L54878,L,300.6,311.5,1419,38.6,31,0,No Failure
LWPNMA137777,7700,M22559,M,300.7,311.5,1441,40.6,33,0,No Failure
LWPNMA137778,7701,M22560,M,300.7,311.6,1348,62.5,36,0,No Failure
LWPNMA137779,7702,H37115,H,300.8,311.7,1468,38.7,39,0,No Failure
LWPNMA137780,7703,M22562,M,300.7,311.7,1701,30.8,44,0,No Failure
LWPNMA137781,7704,H37117,H,300.7,311.7,1864,23.6,47,0,No Failure
LWPNMA137782,7705,M22564,M,300.6,311.6,1630,31.8,52,0,No Failure
LWPNMA137783,7706,L54885,L,300.5,311.5,1316,49.7,55,0,No Failure
LWPNMA137784,7707,L54886,L,300.5,311.5,1708,31.2,57,0,No Failure
LWPNMA137785,7708,H37121,H,300.5,311.4,1679,27.5,59,0,No Failure
LWPNMA137786,7709,L54888,L,300.5,311.4,1709,32.3,64,0,No Failure
LWPNMA137787,7710,L54889,L,300.5,311.4,1445,41.5,66,0,No Failure
LWPNMA137788,7711,M22570,M,300.5,311.4,1390,51.9,68,0,No Failure
LWPNMA137789,7712,L54891,L,300.4,311.4,1309,55.5,71,0,No Failure
LWPNMA137790,7713,L54892,L,300.5,311.5,1499,37.6,73,0,No Failure
LWPNMA137791,7714,M22573,M,300.5,311.4,2072,18.8,75,0,No Failure
LWPNMA137792,7715,L54894,L,300.5,311.5,1487,43,78,0,No Failure
LWPNMA137793,7716,L54895,L,300.5,311.5,1302,49.6,80,0,No Failure
LWPNMA137794,7717,M22576,M,300.5,311.5,1378,48.2,82,0,No Failure
LWPNMA137795,7718,L54897,L,300.5,311.6,1365,53,85,0,No Failure
LWPNMA137796,7719,H37132,H,300.6,311.7,1427,44.6,87,0,No Failure
LWPNMA137797,7720,H37133,H,300.6,311.7,1535,33.3,92,0,No Failure
LWPNMA137798,7721,H37134,H,300.5,311.6,1476,41.7,97,0,No Failure
LWPNMA137799,7722,L54901,L,300.5,311.6,1425,42.4,102,0,No Failure
LWPNMA137800,7723,L54902,L,300.5,311.7,1409,54.7,104,0,No Failure
LWPNMA137801,7724,L54903,L,300.5,311.6,1730,30.2,106,0,No Failure
LWPNMA137802,7725,M22584,M,300.5,311.6,1454,41.4,108,0,No Failure
LWPNMA137803,7726,L54905,L,300.6,311.7,1744,26.9,111,0,No Failure
LWPNMA137804,7727,M22586,M,300.8,311.9,1761,29,113,0,No Failure
LWPNMA137805,7728,M22587,M,300.7,311.9,1657,30.9,116,0,No Failure
LWPNMA137806,7729,L54908,L,300.7,311.8,1420,47,119,0,No Failure
LWPNMA137807,7730,H37143,H,300.7,311.9,1329,59.2,121,0,No Failure
LWPNMA137808,7731,L54910,L,300.6,311.9,1472,44.2,126,0,No Failure
LWPNMA137809,7732,L54911,L,300.6,312,1566,30.1,128,0,No Failure
LWPNMA137810,7733,L54912,L,300.6,312,1430,42.7,130,0,No Failure
LWPNMA137811,7734,L54913,L,300.6,312,1481,40.9,132,0,No Failure
LWPNMA137812,7735,L54914,L,300.6,312,1670,29.4,134,0,No Failure
LWPNMA137813,7736,L54915,L,300.6,312,1406,55.1,136,0,No Failure
LWPNMA137814,7737,H37150,H,300.6,312.1,1354,46.9,138,0,No Failure
LWPNMA137815,7738,M22597,M,300.5,312,1985,19.3,143,0,No Failure
LWPNMA137816,7739,M22598,M,300.5,312,1263,60.8,146,0,No Failure
LWPNMA137817,7740,L54919,L,300.5,311.9,1576,31.1,149,0,No Failure
LWPNMA137818,7741,L54920,L,300.5,312,1453,45.1,151,0,No Failure
LWPNMA137819,7742,L54921,L,300.5,312,1478,39,153,0,No Failure
LWPNMA137820,7743,M22602,M,300.5,311.9,1323,57.9,155,0,No Failure
LWPNMA137821,7744,L54923,L,300.5,311.9,1710,28.4,158,0,No Failure
LWPNMA137822,7745,L54924,L,300.4,311.7,1314,59.5,160,0,No Failure
LWPNMA137823,7746,L54925,L,300.4,311.7,1460,39.6,162,0,No Failure
LWPNMA137824,7747,M22606,M,300.4,311.7,1508,45.4,164,0,No Failure
LWPNMA137825,7748,M22607,M,300.5,311.8,1331,55.3,167,0,No Failure
LWPNMA137826,7749,L54928,L,300.4,311.7,1515,47.4,170,0,No Failure
LWPNMA137827,7750,L54929,L,300.4,311.6,1674,33,172,0,No Failure
LWPNMA137828,7751,L54930,L,300.4,311.7,1444,51.2,174,0,No Failure
LWPNMA137829,7752,M22611,M,300.4,311.7,1398,42.6,176,0,No Failure
LWPNMA137830,7753,M22612,M,300.4,311.7,1832,24.2,179,0,No Failure
LWPNMA137831,7754,M22613,M,300.5,311.8,1591,42,182,0,No Failure
LWPNMA137832,7755,M22614,M,300.4,311.7,1478,39.9,185,0,No Failure
LWPNMA137833,7756,M22615,M,300.4,311.8,1362,47.6,188,0,No Failure
LWPNMA137834,7757,L54936,L,300.5,311.8,1368,57.9,191,1,Overstrain Failure
LWPNMA137835,7758,M22617,M,300.3,311.7,1723,28.3,193,0,No Failure
LWPNMA137836,7759,L54938,L,300.4,311.8,1689,30.8,196,0,No Failure
LWPNMA137837,7760,L54939,L,300.4,311.8,1272,59.2,198,1,Overstrain Failure
LWPNMA137838,7761,M22620,M,300.4,311.7,1511,33,200,0,No Failure
LWPNMA137839,7762,H37175,H,300.4,311.6,1715,30.8,203,0,No Failure
LWPNMA137840,7763,M22622,M,300.3,311.5,1400,43.8,0,0,No Failure
LWPNMA137841,7764,L54943,L,300.4,311.6,1200,76.6,3,1,Power Failure
LWPNMA137842,7765,M22624,M,300.4,311.7,1555,38.7,5,0,No Failure
LWPNMA137843,7766,H37179,H,300.3,311.6,1427,56.2,8,0,No Failure
LWPNMA137844,7767,L54946,L,300.3,311.4,1318,52.7,13,0,No Failure
LWPNMA137845,7768,H37181,H,300.2,311.4,1319,54.6,15,0,No Failure
LWPNMA137846,7769,M22628,M,300.2,311.4,1960,20.9,20,0,No Failure
LWPNMA137847,7770,L54949,L,300.3,311.5,1552,38.9,23,0,No Failure
LWPNMA137848,7771,L54950,L,300.3,311.5,1548,32.2,25,0,No Failure
LWPNMA137849,7772,L54951,L,300.3,311.6,1709,29.5,27,0,No Failure
LWPNMA137850,7773,H37186,H,300.3,311.5,1464,41,29,0,No Failure
LWPNMA137851,7774,L54953,L,300.3,311.4,1759,24.8,34,0,No Failure
LWPNMA137852,7775,L54954,L,300.3,311.5,1634,31.9,36,0,No Failure
LWPNMA137853,7776,L54955,L,300.3,311.5,1663,33.6,38,0,No Failure
LWPNMA137854,7777,M22636,M,300.3,311.5,1445,47.3,40,0,No Failure
LWPNMA137855,7778,L54957,L,300.3,311.5,1695,25.6,43,0,No Failure
LWPNMA137856,7779,L54958,L,300.4,311.6,1517,39,45,0,No Failure
LWPNMA137857,7780,L54959,L,300.5,311.7,1811,26.8,47,0,No Failure
LWPNMA137858,7781,L54960,L,300.4,311.6,1815,23.5,49,0,No Failure
LWPNMA137859,7782,L54961,L,300.4,311.7,1513,40,51,0,No Failure
LWPNMA137860,7783,M22642,M,300.4,311.6,1518,36.4,53,0,No Failure
LWPNMA137861,7784,L54963,L,300.3,311.5,1667,28.8,56,0,No Failure
LWPNMA137862,7785,L54964,L,300.3,311.5,1403,60.1,58,0,No Failure
